2024-04-02 16:37:24.775840	https://www.encodeproject.org/cart-report/?type=Experiment&cart=%2Fcarts%2Fea2ae398-47d3-468c-9395-3505d9d6e2dd%2F&limit=all
ID	Accession	Assay name	Assay title	Biosample classification	Target	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Dbxrefs	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment amount	Biosample treatment amount units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Biosample modification site target organism	Biosample modification site introduced gene organism	Replicates	Mixed biosamples	Cellular component	Library construction platform	Library construction method
/experiments/ENCSR703TBR/	ENCSR703TBR	ChIP-seq	Histone ChIP-seq	tissue	/targets/H3K9me3-mouse/	H3K9me3	Hist1h3d,Hist1h3b,Hist2h3c2,Hist2h3c1,Hist1h3e,Hist1h3f,Hist2h3b,Hist1h3c	Mus musculus strain B6NCrl hindbrain tissue embryo (10.5 days)	hindbrain	GEO:GSE86739	H3K9me3 ChIP-seq on embryonic 10.5 day mouse hindbrain	Bing Ren, UCSD	ENCODE	released	/files/ENCFF865AMT/,/files/ENCFF653ZDW/,/files/ENCFF531EDE/,/files/ENCFF042NKB/,/files/ENCFF701FHJ/,/files/ENCFF080WAD/,/files/ENCFF801AGM/,/files/ENCFF365HGX/,/files/ENCFF375LNS/,/files/ENCFF284ZDG/,/files/ENCFF104BQA/,/files/ENCFF571WVO/,/files/ENCFF768CDT/,/files/ENCFF995CSG/,/files/ENCFF341FHL/,/files/ENCFF364GHK/,/files/ENCFF368LTB/,/files/ENCFF672EXE/,/files/ENCFF676DCP/,/files/ENCFF321YPC/,/files/ENCFF232EMK/,/files/ENCFF108GIV/,/files/ENCFF269NQU/,/files/ENCFF382RVB/,/files/ENCFF295NPA/,/files/ENCFF893JNS/,/files/ENCFF456IIB/,/files/ENCFF804MVY/,/files/ENCFF146ZWK/,/files/ENCFF512CUX/,/files/ENCFF384HJU/,/files/ENCFF637YEQ/,/files/ENCFF868SJS/,/files/ENCFF181VUE/,/files/ENCFF736WBJ/,/files/ENCFF126EXX/,/files/ENCFF338NFN/,/files/ENCFF993WJK/	/reference-epigenomes/ENCSR050BJO/,/organism-development-series/ENCSR941QWO/	ENCBS723QMZ,ENCBS626UIA	2,1	1	ENCAB929ZIJ	Mus musculus	embryonic	10.5 days												/replicates/2f075e57-2729-445c-9096-dbb235473c99/,/replicates/e5c83284-8215-47b3-a72c-77626ca7a5f4/				
/experiments/ENCSR312BOK/	ENCSR312BOK	ChIP-seq	Histone ChIP-seq	tissue	/targets/H3K9ac-mouse/	H3K9ac	Hist1h3d,Hist1h3b,Hist2h3c2,Hist2h3c1,Hist1h3e,Hist1h3f,Hist2h3b,Hist1h3c	Mus musculus strain B6NCrl midbrain tissue embryo (12.5 days)	midbrain	GEO:GSE82591	H3K9ac ChIP-seq on embryonic 12.5 day mouse midbrain	Bing Ren, UCSD	ENCODE	released	/files/ENCFF940YTF/,/files/ENCFF867UKY/,/files/ENCFF743ZOS/,/files/ENCFF169CIH/,/files/ENCFF858PBW/,/files/ENCFF784GRY/,/files/ENCFF458KUF/,/files/ENCFF449RRZ/,/files/ENCFF692GVS/,/files/ENCFF012IEU/,/files/ENCFF545VPF/,/files/ENCFF506BHN/,/files/ENCFF866MGL/,/files/ENCFF248LPH/,/files/ENCFF896KMU/,/files/ENCFF259LUF/,/files/ENCFF340HBC/,/files/ENCFF331UJE/,/files/ENCFF548FCO/,/files/ENCFF942IHD/,/files/ENCFF286MPL/,/files/ENCFF876AAU/,/files/ENCFF879FUS/,/files/ENCFF667VYF/,/files/ENCFF936YQL/,/files/ENCFF782OTD/,/files/ENCFF261QZV/,/files/ENCFF209XPL/,/files/ENCFF014OIE/,/files/ENCFF425JUJ/,/files/ENCFF101ORM/,/files/ENCFF154ZKF/,/files/ENCFF959AYJ/,/files/ENCFF925IED/,/files/ENCFF909MUJ/,/files/ENCFF029PID/,/files/ENCFF539UGT/,/files/ENCFF374QLT/,/files/ENCFF954KAK/,/files/ENCFF485GYO/,/files/ENCFF684ZJK/,/files/ENCFF743UGB/,/files/ENCFF781BXG/,/files/ENCFF328JTM/,/files/ENCFF416YYX/,/files/ENCFF647QOP/,/files/ENCFF021DFS/,/files/ENCFF249MQB/,/files/ENCFF582VDL/,/files/ENCFF573CTQ/,/files/ENCFF214RDI/,/files/ENCFF941GRV/,/files/ENCFF827FHH/,/files/ENCFF383QUE/,/files/ENCFF342XRP/	/reference-epigenomes/ENCSR553AAA/,/organism-development-series/ENCSR732WYD/	ENCBS309WCU,ENCBS280TPA	1,2	1,2	ENCAB000ANM	Mus musculus	embryonic	12.5 days												/replicates/7f7cb7ce-5fd6-4cc3-a253-e6893465de70/,/replicates/b4a16ec3-5d86-4beb-8e57-6b9492878c83/,/replicates/97133c95-9c3d-4141-865f-7d08259f2852/				
/experiments/ENCSR747ZXL/	ENCSR747ZXL	ChIP-seq	Histone ChIP-seq	tissue	/targets/H3K36me3-mouse/	H3K36me3	Hist1h3d,Hist1h3b,Hist2h3c2,Hist2h3c1,Hist1h3e,Hist1h3f,Hist2h3b,Hist1h3c	Mus musculus strain B6NCrl midbrain tissue embryo (10.5 days)	midbrain	GEO:GSE86745	H3K36me3 ChIP-seq on embryonic 10.5 day mouse midbrain	Bing Ren, UCSD	ENCODE	released	/files/ENCFF916TDC/,/files/ENCFF612XSF/,/files/ENCFF380OUJ/,/files/ENCFF479RKK/,/files/ENCFF547GUP/,/files/ENCFF662MMA/,/files/ENCFF851AOI/,/files/ENCFF858SYM/,/files/ENCFF270WPW/,/files/ENCFF996TPZ/,/files/ENCFF738VQW/,/files/ENCFF213SAD/,/files/ENCFF581EEO/,/files/ENCFF621XEF/,/files/ENCFF631WPF/,/files/ENCFF513ILD/,/files/ENCFF373SQM/,/files/ENCFF102KDV/,/files/ENCFF759LSQ/,/files/ENCFF484RAH/,/files/ENCFF156GNU/,/files/ENCFF689BVK/,/files/ENCFF384UYN/,/files/ENCFF166RFZ/,/files/ENCFF798KND/,/files/ENCFF448DTF/,/files/ENCFF039UDZ/,/files/ENCFF971SEP/,/files/ENCFF141XCO/,/files/ENCFF586FSK/,/files/ENCFF912NRD/,/files/ENCFF044ISD/,/files/ENCFF846UCY/,/files/ENCFF972NYE/,/files/ENCFF065QOU/,/files/ENCFF455MXT/,/files/ENCFF824QXO/,/files/ENCFF558KRP/	/reference-epigenomes/ENCSR893YWL/,/organism-development-series/ENCSR647ZMA/	ENCBS613YYL,ENCBS491CAX	2,1	1	ENCAB910BYC	Mus musculus	embryonic	10.5 days												/replicates/1598a28e-f2ed-4367-b801-80724b7f43bb/,/replicates/4e66a950-73e3-405d-8899-91bc3dd6bf83/				
/experiments/ENCSR104PWP/	ENCSR104PWP	ChIP-seq	Histone ChIP-seq	tissue	/targets/H3K27me3-mouse/	H3K27me3	Hist1h3d,Hist1h3b,Hist2h3c2,Hist2h3c1,Hist1h3e,Hist1h3f,Hist2h3b,Hist1h3c	Mus musculus strain B6NCrl midbrain tissue embryo (12.5 days)	midbrain	GEO:GSE82436	H3K27me3 ChIP-seq on embryonic 12.5 day mouse midbrain	Bing Ren, UCSD	ENCODE	released	/files/ENCFF346EBC/,/files/ENCFF936ZZV/,/files/ENCFF668DYZ/,/files/ENCFF640KET/,/files/ENCFF903XPR/,/files/ENCFF530DEF/,/files/ENCFF725UIO/,/files/ENCFF617XUU/,/files/ENCFF885ATF/,/files/ENCFF378BBW/,/files/ENCFF332NOX/,/files/ENCFF516RPM/,/files/ENCFF785KEP/,/files/ENCFF798TFJ/,/files/ENCFF263RSX/,/files/ENCFF453WCU/,/files/ENCFF897OHS/,/files/ENCFF980BQW/,/files/ENCFF163XJP/,/files/ENCFF205VMX/,/files/ENCFF864RQD/,/files/ENCFF666HAV/,/files/ENCFF394TIZ/,/files/ENCFF988KTS/,/files/ENCFF479CHP/,/files/ENCFF773LIV/,/files/ENCFF855SXN/,/files/ENCFF334QFI/,/files/ENCFF914GRR/,/files/ENCFF737XIM/,/files/ENCFF025PGV/,/files/ENCFF069LCU/,/files/ENCFF773XAI/,/files/ENCFF612RDE/,/files/ENCFF893KVM/,/files/ENCFF635JKX/,/files/ENCFF670ZUW/,/files/ENCFF980NSC/,/files/ENCFF538DAH/,/files/ENCFF675TAW/,/files/ENCFF620AVS/,/files/ENCFF034QED/,/files/ENCFF603URB/,/files/ENCFF057FLF/,/files/ENCFF918PAG/,/files/ENCFF080LOY/,/files/ENCFF913GAF/,/files/ENCFF389AVK/,/files/ENCFF281HEB/,/files/ENCFF814BQT/,/files/ENCFF965JNF/,/files/ENCFF292OCB/,/files/ENCFF292RMC/,/files/ENCFF098TOS/	/reference-epigenomes/ENCSR553AAA/,/organism-development-series/ENCSR182BYG/	ENCBS309WCU,ENCBS280TPA	1,2	1	ENCAB723WFC	Mus musculus	embryonic	12.5 days												/replicates/ec64aedf-3b7f-41db-925b-1a9f22ade41d/,/replicates/dbbf1417-bb84-4267-be9d-7e7dd4138be3/				
/experiments/ENCSR491RBV/	ENCSR491RBV	ChIP-seq	Histone ChIP-seq	tissue	/targets/H3K27ac-mouse/	H3K27ac	Hist1h3d,Hist1h3b,Hist2h3c2,Hist2h3c1,Hist1h3e,Hist1h3f,Hist2h3b,Hist1h3c	Mus musculus strain B6CASTF1/J left cerebral cortex tissue female adult (2 months)	left cerebral cortex	GEO:GSE231221		Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF639ZKD/,/files/ENCFF273FLS/,/files/ENCFF431JQJ/,/files/ENCFF190ELK/,/files/ENCFF997GLP/,/files/ENCFF967SDN/,/files/ENCFF569ZTL/,/files/ENCFF701FDL/,/files/ENCFF160BKF/,/files/ENCFF439TSQ/,/files/ENCFF785KFA/,/files/ENCFF353TIX/,/files/ENCFF484OCI/,/files/ENCFF925NFF/,/files/ENCFF893HBH/,/files/ENCFF925OBN/,/files/ENCFF870BHZ/,/files/ENCFF345GHC/,/files/ENCFF463MMI/,/files/ENCFF742EEZ/,/files/ENCFF123OLV/,/files/ENCFF092YCN/,/files/ENCFF789OLK/,/files/ENCFF521AIY/,/files/ENCFF825PGT/,/files/ENCFF080ODS/,/files/ENCFF164BRG/,/files/ENCFF970AXQ/,/files/ENCFF439HYW/,/files/ENCFF927FMD/,/files/ENCFF695DMY/,/files/ENCFF982PQW/,/files/ENCFF194QQI/,/files/ENCFF404DFP/,/files/ENCFF314SSQ/,/files/ENCFF141ERK/,/files/ENCFF053GHL/,/files/ENCFF396TEL/,/files/ENCFF687TRN/,/files/ENCFF485IOA/,/files/ENCFF008NDD/,/files/ENCFF304GRQ/,/files/ENCFF284PYO/,/files/ENCFF743WUU/,/files/ENCFF711LEG/,/files/ENCFF010DJW/	/organism-development-series/ENCSR075RVV/	ENCBS593FWT,ENCBS590UIC	1,2	2,1	ENCAB557LLB	Mus musculus	adult	2 months												/replicates/0f279656-a3f0-4d34-abf7-7498d7d1b7c1/,/replicates/4a26d71f-10f5-4bc1-a592-33bc0b81ac62/,/replicates/8f170be1-5ee2-4bd5-8588-1122fac0bbad/,/replicates/9d411260-eab9-4311-804b-eb7a659e78d7/				
/experiments/ENCSR943LBN/	ENCSR943LBN	ChIP-seq	Histone ChIP-seq	tissue	/targets/H3K4me3-mouse/	H3K4me3	Hist1h3d,Hist1h3b,Hist2h3c2,Hist2h3c1,Hist1h3e,Hist1h3f,Hist2h3b,Hist1h3c	Mus musculus strain B6CASTF1/J left cerebral cortex tissue female adult (2 months)	left cerebral cortex	GEO:GSE231246		Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF576LAN/,/files/ENCFF400NQM/,/files/ENCFF640QWH/,/files/ENCFF513TJF/,/files/ENCFF407NTZ/,/files/ENCFF110NSK/,/files/ENCFF069TMT/,/files/ENCFF944UAY/,/files/ENCFF314CPD/,/files/ENCFF654XFW/,/files/ENCFF031XZE/,/files/ENCFF520QPR/,/files/ENCFF836ODD/,/files/ENCFF849ZFQ/,/files/ENCFF236EJB/,/files/ENCFF929ZWY/,/files/ENCFF469XTA/,/files/ENCFF913UMU/,/files/ENCFF153KDY/,/files/ENCFF684LNH/,/files/ENCFF432ZOZ/,/files/ENCFF801CAL/,/files/ENCFF728BJL/,/files/ENCFF854IFQ/,/files/ENCFF868UYW/,/files/ENCFF674UFN/,/files/ENCFF555RDI/,/files/ENCFF648ZUO/,/files/ENCFF822XHZ/,/files/ENCFF388VUZ/,/files/ENCFF845GFZ/,/files/ENCFF733ONM/,/files/ENCFF961PGB/,/files/ENCFF012YLY/,/files/ENCFF815DSA/,/files/ENCFF188DEG/,/files/ENCFF375JJJ/,/files/ENCFF465YST/,/files/ENCFF680ABM/,/files/ENCFF460MTI/,/files/ENCFF210XJL/,/files/ENCFF990NAG/,/files/ENCFF499RTG/,/files/ENCFF794AAR/,/files/ENCFF985PCK/,/files/ENCFF063TPT/	/organism-development-series/ENCSR397TMP/	ENCBS590UIC,ENCBS593FWT	1,2	1,2	ENCAB140BWE	Mus musculus	adult	2 months												/replicates/0f517808-8ccf-4595-aecd-cb5a83fa1e33/,/replicates/e62c2450-0353-4d8c-9555-5fd98f779f80/,/replicates/9f24a630-8cf1-4407-8821-c3f4ab04ff77/,/replicates/a446f906-36af-4ba3-abb9-d512f87ae4c7/				
/experiments/ENCSR175QZX/	ENCSR175QZX	ChIP-seq	Histone ChIP-seq	tissue	/targets/H3K36me3-mouse/	H3K36me3	Hist1h3d,Hist1h3b,Hist2h3c2,Hist2h3c1,Hist1h3e,Hist1h3f,Hist2h3b,Hist1h3c	Mus musculus strain B6NCrl hindbrain tissue embryo (11.5 days)	hindbrain	GEO:GSE82484	H3K36me3 ChIP-seq on embryonic 11.5 day (e11.5) mouse hindbrain	Bing Ren, UCSD	ENCODE	released	/files/ENCFF002BVB/,/files/ENCFF002BVG/,/files/ENCFF002BVC/,/files/ENCFF002BVE/,/files/ENCFF743GVV/,/files/ENCFF139LJC/,/files/ENCFF273LRW/,/files/ENCFF697UCV/,/files/ENCFF463QAI/,/files/ENCFF442NHR/,/files/ENCFF286URP/,/files/ENCFF835TTC/,/files/ENCFF107QFB/,/files/ENCFF342EII/,/files/ENCFF060OIF/,/files/ENCFF391QEX/,/files/ENCFF555ZPK/,/files/ENCFF640KQY/,/files/ENCFF862VRH/,/files/ENCFF852ZRO/,/files/ENCFF981KJL/,/files/ENCFF611ZPE/,/files/ENCFF105HAM/,/files/ENCFF514JSR/,/files/ENCFF242VMG/,/files/ENCFF811ANE/,/files/ENCFF415GNN/,/files/ENCFF543PGH/,/files/ENCFF457BKD/,/files/ENCFF152OVH/,/files/ENCFF284PJM/,/files/ENCFF271BJH/,/files/ENCFF350GLD/,/files/ENCFF186ADB/,/files/ENCFF152OQE/,/files/ENCFF214FSX/,/files/ENCFF577OGU/,/files/ENCFF480NZE/,/files/ENCFF655QAK/,/files/ENCFF847WNU/,/files/ENCFF240JEC/,/files/ENCFF535BUI/,/files/ENCFF886DZC/,/files/ENCFF871FRH/,/files/ENCFF619SDQ/,/files/ENCFF739BNB/,/files/ENCFF516UFR/,/files/ENCFF144SFD/,/files/ENCFF016CRU/,/files/ENCFF512YAZ/,/files/ENCFF977PDG/,/files/ENCFF851INY/,/files/ENCFF005SUX/,/files/ENCFF060BXI/,/files/ENCFF298XXA/,/files/ENCFF519TDQ/,/files/ENCFF506GGO/,/files/ENCFF716LPN/	/organism-development-series/ENCSR416IZP/,/reference-epigenomes/ENCSR501OPC/	ENCBS199NDR,ENCBS976DPO	1,2	1,2,3	ENCAB910BYC	Mus musculus	embryonic	11.5 days												/replicates/874d5aa7-9e24-4ffc-a3d8-e7031c135c8d/,/replicates/34fa6571-5300-4721-adee-f5cdfd6d8516/,/replicates/e82b0bf6-d1c7-4eb3-8d5f-3f39bc7f82b3/,/replicates/07e4b422-4a73-42a8-a760-a96e6168160b/,/replicates/183e5d54-b1b5-4fbb-bfc6-f6a5985045c9/,/replicates/5ec28d68-b9d1-4ebe-aeb9-52e8e9faa67a/				
/experiments/ENCSR161DAW/	ENCSR161DAW	ChIP-seq	Histone ChIP-seq	tissue	/targets/H3K4me2-mouse/	H3K4me2	Hist1h3d,Hist1h3b,Hist2h3c2,Hist2h3c1,Hist1h3e,Hist1h3f,Hist2h3b,Hist1h3c	Mus musculus strain B6NCrl hindbrain tissue embryo (16.5 days)	hindbrain	GEO:GSE82477	H3K4me2 ChIP-seq on embryonic 16.5 day mouse hindbrain	Bing Ren, UCSD	ENCODE	released	/files/ENCFF336KVB/,/files/ENCFF446GHW/,/files/ENCFF830UQW/,/files/ENCFF197FFU/,/files/ENCFF187UBE/,/files/ENCFF492ZMZ/,/files/ENCFF487KYO/,/files/ENCFF500JJX/,/files/ENCFF932CHP/,/files/ENCFF221JXD/,/files/ENCFF420NUM/,/files/ENCFF746SZB/,/files/ENCFF418XOE/,/files/ENCFF897HIA/,/files/ENCFF033AHC/,/files/ENCFF998UFL/,/files/ENCFF795YWV/,/files/ENCFF777QNT/,/files/ENCFF123QSI/,/files/ENCFF443GBD/,/files/ENCFF878DSH/,/files/ENCFF856EJO/,/files/ENCFF438XKL/,/files/ENCFF300OFD/,/files/ENCFF180GHE/,/files/ENCFF136RLV/,/files/ENCFF411POV/,/files/ENCFF144LKX/,/files/ENCFF993PCU/,/files/ENCFF812BMH/,/files/ENCFF924ONU/,/files/ENCFF477PSP/,/files/ENCFF633BQN/,/files/ENCFF087LVF/,/files/ENCFF063GKX/,/files/ENCFF511QSW/,/files/ENCFF389CBZ/,/files/ENCFF343JQE/,/files/ENCFF200QAO/,/files/ENCFF997HGD/,/files/ENCFF289AZG/,/files/ENCFF164DUZ/,/files/ENCFF731MER/,/files/ENCFF358UTJ/,/files/ENCFF414KOP/,/files/ENCFF872IVY/,/files/ENCFF430BMJ/,/files/ENCFF684HNQ/,/files/ENCFF146EAQ/,/files/ENCFF978KVM/,/files/ENCFF322QSU/,/files/ENCFF245GVA/,/files/ENCFF141JXE/,/files/ENCFF642JIS/	/reference-epigenomes/ENCSR774QPF/,/organism-development-series/ENCSR375ITP/	ENCBS436LSH,ENCBS281ZLI	1,2	1	ENCAB813FEB	Mus musculus	embryonic	16.5 days												/replicates/efe30cec-ebe9-491e-8226-44b5931463e5/,/replicates/c400b27d-b3fa-49b4-8aa4-97d0aae43b2f/				
/experiments/ENCSR283RFW/	ENCSR283RFW	ChIP-seq	Histone ChIP-seq	tissue	/targets/H3K4me3-mouse/	H3K4me3	Hist1h3d,Hist1h3b,Hist2h3c2,Hist2h3c1,Hist1h3e,Hist1h3f,Hist2h3b,Hist1h3c	Mus musculus strain B6NCrl midbrain tissue embryo (11.5 days)	midbrain	SCREEN-mm10:C57BL/6_midbrain_embryo_11.5_days,GEO:GSE82568	H3K4me3 ChIP-seq on embryonic 11.5 day (e11.5) mouse midbrain	Bing Ren, UCSD	ENCODE	released	/files/ENCFF001ZUN/,/files/ENCFF001ZUP/,/files/ENCFF065BET/,/files/ENCFF294AYB/,/files/ENCFF939RMX/,/files/ENCFF026JON/,/files/ENCFF948JAA/,/files/ENCFF584LZM/,/files/ENCFF918IVR/,/files/ENCFF298SLN/,/files/ENCFF178RWW/,/files/ENCFF734MFH/,/files/ENCFF150XIB/,/files/ENCFF257WVD/,/files/ENCFF397VVW/,/files/ENCFF592NUZ/,/files/ENCFF057MKY/,/files/ENCFF861ZTY/,/files/ENCFF623VTB/,/files/ENCFF147JDM/,/files/ENCFF253JKS/,/files/ENCFF133FNA/,/files/ENCFF296YJC/,/files/ENCFF376CXZ/,/files/ENCFF193QFH/,/files/ENCFF288YNI/,/files/ENCFF944GSY/,/files/ENCFF210XOZ/,/files/ENCFF007PXI/,/files/ENCFF014JPH/,/files/ENCFF510YZD/,/files/ENCFF660EHZ/,/files/ENCFF660CCX/,/files/ENCFF081AUZ/,/files/ENCFF651IYR/,/files/ENCFF922IWM/,/files/ENCFF187YPB/,/files/ENCFF067IKF/,/files/ENCFF812SWK/,/files/ENCFF176QIR/,/files/ENCFF810WKH/,/files/ENCFF154FBM/,/files/ENCFF379MTD/,/files/ENCFF398SBL/,/files/ENCFF022SAC/,/files/ENCFF593XUV/,/files/ENCFF872FCG/,/files/ENCFF157DYG/,/files/ENCFF098WIS/,/files/ENCFF919TPC/,/files/ENCFF238YXC/,/files/ENCFF818IAX/,/files/ENCFF676PPA/,/files/ENCFF390YXD/	/organism-development-series/ENCSR074FNQ/,/reference-epigenomes/ENCSR843IAS/	ENCBS228OBS,ENCBS802FTI	1,2	1	ENCAB610CEF	Mus musculus	embryonic	11.5 days												/replicates/736bbfee-6e11-4f8b-8919-edfbc49005a5/,/replicates/f16dbc2b-c04c-4e17-b59e-77bb45e15e5b/				
/experiments/ENCSR734IEL/	ENCSR734IEL	ChIP-seq	Histone ChIP-seq	tissue	/targets/H3K9ac-mouse/	H3K9ac	Hist1h3d,Hist1h3b,Hist2h3c2,Hist2h3c1,Hist1h3e,Hist1h3f,Hist2h3b,Hist1h3c	Mus musculus strain B6NCrl hindbrain tissue embryo (11.5 days)	hindbrain	GEO:GSE82906	H3K9ac ChIP-seq on embryonic 11.5 day (e11.5) mouse hindbrain	Bing Ren, UCSD	ENCODE	released	/files/ENCFF001ZSR/,/files/ENCFF001ZSU/,/files/ENCFF066TYT/,/files/ENCFF484KSH/,/files/ENCFF890ZEX/,/files/ENCFF402BYG/,/files/ENCFF984IPI/,/files/ENCFF697LDC/,/files/ENCFF701VPO/,/files/ENCFF878HBT/,/files/ENCFF768SGE/,/files/ENCFF816QCL/,/files/ENCFF374IJZ/,/files/ENCFF306NUA/,/files/ENCFF651RFT/,/files/ENCFF791IJZ/,/files/ENCFF908QQY/,/files/ENCFF712YCQ/,/files/ENCFF810LTI/,/files/ENCFF710TGT/,/files/ENCFF134ATU/,/files/ENCFF985VSV/,/files/ENCFF349NMB/,/files/ENCFF127FMU/,/files/ENCFF414EJG/,/files/ENCFF470RZP/,/files/ENCFF079RGW/,/files/ENCFF897FZV/,/files/ENCFF993SFX/,/files/ENCFF667MDY/,/files/ENCFF062GQV/,/files/ENCFF593CJV/,/files/ENCFF694QMF/,/files/ENCFF923XEA/,/files/ENCFF368TGQ/,/files/ENCFF981SLM/,/files/ENCFF141RDW/,/files/ENCFF718YVQ/,/files/ENCFF858SNS/,/files/ENCFF107ILG/,/files/ENCFF741ESD/,/files/ENCFF634BUP/,/files/ENCFF062NHR/,/files/ENCFF609XET/,/files/ENCFF561ZQW/,/files/ENCFF106XPF/,/files/ENCFF087IEU/,/files/ENCFF450VHN/,/files/ENCFF547PFA/,/files/ENCFF100MCP/,/files/ENCFF206LDM/,/files/ENCFF763PRT/,/files/ENCFF841QLN/,/files/ENCFF643NXK/	/reference-epigenomes/ENCSR501OPC/,/organism-development-series/ENCSR341RKY/	ENCBS976DPO,ENCBS199NDR	2,1	1	ENCAB000ANM	Mus musculus	embryonic	11.5 days												/replicates/4f561969-2f2e-4502-b6f0-5a475484e1f4/,/replicates/87778769-3baf-46ff-8d9f-6921fecfc358/				
/experiments/ENCSR257JSX/	ENCSR257JSX	ChIP-seq	Histone ChIP-seq	tissue	/targets/H3K4me1-mouse/	H3K4me1	Hist1h3d,Hist1h3b,Hist2h3c2,Hist2h3c1,Hist1h3e,Hist1h3f,Hist2h3b,Hist1h3c	Mus musculus strain B6NCrl hindbrain tissue embryo (16.5 days)	hindbrain	GEO:GSE82544	H3K4me1 ChIP-seq on embryonic 16.5 day mouse hindbrain	Bing Ren, UCSD	ENCODE	released	/files/ENCFF538KES/,/files/ENCFF443RTP/,/files/ENCFF034XZH/,/files/ENCFF998JCW/,/files/ENCFF166MQH/,/files/ENCFF900GGU/,/files/ENCFF045UTW/,/files/ENCFF878AGW/,/files/ENCFF776QYG/,/files/ENCFF440YNQ/,/files/ENCFF778ZGU/,/files/ENCFF990DBK/,/files/ENCFF510IGW/,/files/ENCFF749WJI/,/files/ENCFF633EIG/,/files/ENCFF125OPL/,/files/ENCFF011VFX/,/files/ENCFF161EEN/,/files/ENCFF445BJR/,/files/ENCFF586LES/,/files/ENCFF025FVF/,/files/ENCFF052DTO/,/files/ENCFF220QEK/,/files/ENCFF708PMS/,/files/ENCFF264KOE/,/files/ENCFF646JLQ/,/files/ENCFF934VUV/,/files/ENCFF799DDU/,/files/ENCFF766IXY/,/files/ENCFF600KSF/,/files/ENCFF736JDI/,/files/ENCFF512IPE/,/files/ENCFF311DXM/,/files/ENCFF667NCZ/,/files/ENCFF961WJN/,/files/ENCFF919VWP/,/files/ENCFF947VUM/,/files/ENCFF879YGJ/,/files/ENCFF241KWV/,/files/ENCFF933TNH/,/files/ENCFF480SQJ/,/files/ENCFF006UEB/,/files/ENCFF553IOQ/,/files/ENCFF022BLS/,/files/ENCFF256PFJ/,/files/ENCFF031CYE/,/files/ENCFF301RVK/,/files/ENCFF414YPG/,/files/ENCFF900LBP/,/files/ENCFF395MMC/,/files/ENCFF577HII/,/files/ENCFF582ADV/,/files/ENCFF082QPJ/,/files/ENCFF829FMK/	/organism-development-series/ENCSR345BDD/,/reference-epigenomes/ENCSR774QPF/	ENCBS436LSH,ENCBS281ZLI	1,2	1	ENCAB027VOE	Mus musculus	embryonic	16.5 days												/replicates/8fd068d8-2565-452b-a177-adb013ca150c/,/replicates/74696186-9137-4321-a361-8cd058bcf07f/				
/experiments/ENCSR400TGE/	ENCSR400TGE	ChIP-seq	Histone ChIP-seq	tissue	/targets/H3K9ac-mouse/	H3K9ac	Hist1h3d,Hist1h3b,Hist2h3c2,Hist2h3c1,Hist1h3e,Hist1h3f,Hist2h3b,Hist1h3c	Mus musculus strain B6NCrl forebrain tissue embryo (11.5 days)	forebrain	GEO:GSE82663	H3K9ac ChIP-seq on embryonic 11.5 day (e11.5) mouse forebrain	Bing Ren, UCSD	ENCODE	released	/files/ENCFF001ZSQ/,/files/ENCFF001ZST/,/files/ENCFF393VJB/,/files/ENCFF054JIU/,/files/ENCFF547MIS/,/files/ENCFF940HXB/,/files/ENCFF722WAA/,/files/ENCFF481UAY/,/files/ENCFF547YXQ/,/files/ENCFF656HLC/,/files/ENCFF868JEC/,/files/ENCFF238DMP/,/files/ENCFF480NZN/,/files/ENCFF827PYN/,/files/ENCFF628VPI/,/files/ENCFF766UTA/,/files/ENCFF951ABB/,/files/ENCFF793KPK/,/files/ENCFF357OOH/,/files/ENCFF273GOF/,/files/ENCFF012BNH/,/files/ENCFF950CZX/,/files/ENCFF937DZX/,/files/ENCFF692RAZ/,/files/ENCFF633XGM/,/files/ENCFF737CRA/,/files/ENCFF210JHE/,/files/ENCFF540KXS/,/files/ENCFF299XWN/,/files/ENCFF098NFO/,/files/ENCFF475MSF/,/files/ENCFF308ACE/,/files/ENCFF297TTF/,/files/ENCFF855PPC/,/files/ENCFF554QXT/,/files/ENCFF850AEZ/,/files/ENCFF418GPV/,/files/ENCFF374WTC/,/files/ENCFF562OYG/,/files/ENCFF998YVJ/,/files/ENCFF836HSU/,/files/ENCFF852RQI/,/files/ENCFF040KXC/,/files/ENCFF473UEX/,/files/ENCFF678WRN/,/files/ENCFF354OKL/,/files/ENCFF246ERL/,/files/ENCFF404AED/,/files/ENCFF936IRX/,/files/ENCFF252LZE/,/files/ENCFF165RAE/,/files/ENCFF528JXC/,/files/ENCFF914TCQ/,/files/ENCFF172OZG/	/reference-epigenomes/ENCSR415TUB/,/organism-development-series/ENCSR858EPJ/	ENCBS745VOM,ENCBS720JOH	1,2	1	ENCAB000ANM	Mus musculus	embryonic	11.5 days												/replicates/652af246-3190-4265-a77a-d2a9f0aaf605/,/replicates/0e1f1ecf-e262-4347-8251-7348122bad81/				
